date,source,medium,delivery_available,device_type,promo_activated,filter_used,pageviews,visits,productClick,addToCart,checkout,transactions,revenue,ad spend
2020-01-06,newsletter,email,no data,PC,yes,no,9,1,20,4,10.24,0,₱0,"₱859,373"
2020-09-23,cityads,cpa,no data,PC,yes,no,18,2,20,4,10.24,1,"₱4,403","₱395,730"
2020-02-29,cityads,cpa,no data,mobile,yes,yes,10,1,20,4,2.56,0,₱0,"₱977,213"
2020-09-27,vk,cpc,yes,mobile,yes,no,9,1,20,4,3.84,0,₱0,"₱334,277"
2020-08-03,newsletter,email,yes,mobile,no,no,9,1,20,4,7.68,1,"₱5,062","₱904,753"
2020-07-19,other,organic,no data,PC,no,yes,5,1,20,4,0,0,₱0,"₱492,786"
2020-08-13,(direct),(none),no,mobile,no,no,8,1,20,4,7.68,0,₱0,"₱555,196"
2020-03-07,facebook,social,yes,PC,yes,no,12,1,20,4,5.12,1,"₱3,949","₱536,980"
2020-04-07,facebook,organic,no,PC,no,no,16,1,20,4,6.4,1,"₱3,364","₱410,961"
2020-01-18,cityads,cpa,no data,PC,no,yes,4,1,20,4,0,0,₱0,"₱137,980"
2020-05-05,tiktok,cpa,no,PC,yes,no,26,2,20,4,7.68,1,"₱5,684","₱569,915"
2020-01-04,newsletter,email,no data,mobile,yes,no,10,4,20,4,3.84,1,"₱6,844","₱675,253"
2020-01-17,(direct),(none),no,PC,yes,no,13,1,20,4,7.68,1,"₱16,108","₱957,815"
2020-07-04,cityads,cpa,no data,PC,yes,yes,25,3,20,4,7.68,1,"₱5,267","₱846,651"
2020-09-09,mytarget,organic,no data,mobile,no,no,51,10,20,4,16.64,1,"₱5,109","₱636,492"
2020-06-13,instagram,cpc,no data,mobile,no,yes,13,5,20,4,10.24,1,"₱3,733","₱255,080"
2020-02-10,facebook,organic,no,PC,yes,no,17,1,20,4,11.52,1,"₱4,492","₱574,498"
2020-05-15,facebook,organic,no,PC,no,no,9,1,20,4,3.84,1,"₱6,528","₱929,899"
2020-07-12,newsletter,email,yes,mobile,yes,yes,18,1,20,4,7.68,1,"₱9,190","₱332,440"
2020-05-29,tiktok,cpa,yes,PC,no,yes,20,1,20,4,7.68,1,"₱4,208","₱906,677"
2020-01-26,DuckDuckGo,organic,no data,PC,yes,no,7,2,20,4,0,0,₱0,"₱301,873"
2020-02-19,instagram,cpc,no,mobile,yes,yes,10,1,20,4,10.24,1,"₱7,108","₱128,729"
2020-03-16,newsletter,email,no data,PC,yes,no,17,1,20,4,3.84,1,"₱3,343","₱197,596"
2020-06-25,promo,email,no data,mobile,no,yes,17,2,20,4,11.52,2,"₱10,809","₱378,001"
2020-05-22,facebook,social,no data,mobile,yes,yes,7,2,20,4,1.28,0,₱0,"₱656,892"
2020-06-17,bing,organic,yes,PC,yes,no,9,1,20,4,6.4,1,"₱3,707","₱679,466"
2020-04-07,(direct),(none),yes,mobile,yes,yes,14,1,20,4,8.96,1,"₱5,262","₱634,483"
2020-05-01,other,organic,yes,mobile,no,no,17,1,20,4,3.84,1,"₱10,429","₱923,057"
2020-01-28,facebook,organic,no,PC,yes,no,13,2,20,4,8.96,1,"₱5,267","₱382,833"
2020-06-21,newsletter,email,yes,PC,no,no,9,1,20,4,7.68,1,"₱5,267","₱788,739"
2020-07-23,(direct),(none),yes,mobile,yes,yes,12,1,20,4,7.68,1,"₱6,211","₱678,247"
2020-02-15,facebook,organic,yes,PC,no,yes,16,1,20,4,5.12,0,₱0,"₱355,266"
2020-07-06,google,cpc,no data,PC,no,yes,7,1,20,4,3.84,1,"₱3,933","₱943,780"
2020-09-09,(direct),(none),no,mobile,no,no,33,2,20,4,10.24,0,₱0,"₱990,522"
2020-06-13,instagram,cpc,no,mobile,yes,no,10,1,20,4,7.68,0,₱0,"₱550,263"
2020-09-18,instagram,cpc,yes,PC,yes,yes,10,1,20,4,3.84,0,₱0,"₱113,283"
2020-09-26,instagram,cpc,no data,PC,yes,yes,10,2,20,4,3.84,1,"₱9,101","₱862,057"
2020-06-20,other,organic,yes,PC,yes,no,8,1,20,4,7.68,1,"₱8,531","₱542,589"
2020-05-01,promo,email,no,PC,yes,no,9,1,20,4,3.84,1,"₱5,726","₱270,204"
2020-09-22,instagram,cpc,yes,mobile,no,yes,16,1,20,4,3.84,1,"₱6,897","₱404,275"
2020-08-02,newsletter,email,yes,mobile,no,yes,9,1,20,4,7.68,1,"₱4,846","₱803,374"
2020-04-29,google,organic,no,PC,yes,no,12,1,20,4,3.84,1,"₱6,739","₱195,261"
2020-01-01,google,organic,no,PC,yes,no,9,1,20,4,3.84,1,"₱5,262","₱977,592"
2020-07-20,tiktok,cpa,yes,mobile,yes,yes,25,1,20,4,15.36,1,"₱3,817","₱848,002"
2020-08-04,facebook,cpc,no,PC,yes,yes,14,1,20,4,6.4,0,₱0,"₱985,917"
2020-09-04,google,cpc,yes,PC,no,yes,16,2,20,4,10.24,2,"₱8,995","₱831,366"
2020-06-15,promo,email,yes,PC,yes,no,10,1,20,4,10.24,1,"₱4,524","₱205,786"
2020-06-22,tiktok,cpa,no data,mobile,no,yes,13,1,20,4,12.8,1,"₱1,729","₱643,939"
2020-05-07,facebook,social,yes,mobile,yes,no,7,1,20,4,3.84,0,₱0,"₱126,903"
2020-09-17,other,organic,yes,mobile,no,no,21,1,20,4,7.68,1,"₱5,473","₱833,162"
2020-08-17,newsletter,email,yes,PC,yes,no,13,1,20,4,3.84,1,"₱4,071","₱958,857"
2020-01-17,facebook,cpc,yes,mobile,yes,yes,12,1,20,4,6.4,0,₱0,"₱423,279"
2020-06-14,facebook,organic,no,mobile,no,yes,8,1,20,4,8.96,0,₱0,"₱742,928"
2020-09-17,facebook,organic,no,mobile,yes,no,20,1,20,4,3.84,0,₱0,"₱879,267"
2020-08-13,co-promo,email,no data,PC,no,yes,8,1,20,4,3.84,1,"₱9,206","₱164,931"
2020-02-09,vk,social,no data,mobile,no,yes,16,2,20,4,3.84,1,"₱3,406","₱927,759"
2020-05-26,DuckDuckGo,organic,no data,PC,no,no,20,3,20,4,3.84,1,"₱5,995","₱888,858"
2020-01-02,other,organic,no data,mobile,yes,no,9,1,20,4,6.4,0,₱0,"₱712,644"
2020-02-06,(direct),(none),yes,PC,yes,no,8,1,20,4,3.84,0,₱0,"₱918,405"
2020-07-29,google,cpc,no,mobile,yes,no,20,2,20,4,10.24,0,₱0,"₱278,124"
2020-09-27,promo,email,no data,PC,no,no,1,2,20,4,0,0,₱0,"₱954,165"
2020-01-30,other,email,no data,PC,yes,no,17,1,20,4,6.4,1,"₱4,213","₱149,331"
2020-07-04,facebook,organic,no,mobile,no,yes,9,1,20,4,16.64,0,₱0,"₱677,756"
2020-05-18,sailplay,email,no data,mobile,no,no,7,1,20,4,3.84,1,"₱5,684","₱156,431"
2020-03-26,cityads,cpa,no data,PC,no,yes,8,2,20,4,0,0,₱0,"₱435,248"
2020-05-29,cityads,cpa,no data,PC,yes,yes,16,1,20,4,3.84,0,₱0,"₱816,809"
2020-02-28,(direct),(none),no,mobile,yes,no,9,1,20,4,6.4,1,"₱7,345","₱655,766"
2020-08-14,co-promo,email,no data,mobile,yes,yes,18,3,20,4,15.36,1,"₱9,164","₱328,440"
2020-07-25,actionpay,cpa,no data,PC,no,no,13,5,20,4,6.4,1,"₱6,317","₱767,659"
2020-04-22,other,email,no data,PC,no,no,8,1,20,4,3.84,1,"₱12,264","₱720,772"
2020-03-11,bing,organic,yes,mobile,yes,no,30,1,20,4,7.68,1,"₱4,529","₱924,557"
2020-05-02,instagram,cpc,no,mobile,no,no,9,1,20,4,3.84,1,"₱9,681","₱375,052"
2020-04-26,vk,social,yes,PC,no,no,8,1,20,4,6.4,0,₱0,"₱733,077"
2020-02-25,instagram,cpc,no data,PC,yes,yes,13,1,20,4,7.68,1,"₱6,786","₱539,581"
2020-06-27,facebook,cpc,yes,PC,no,yes,10,1,20,4,7.68,1,"₱7,672","₱859,162"
2020-09-20,cityads,cpa,yes,PC,no,no,7,1,20,4,3.84,1,"₱5,737","₱485,001"
2020-03-28,instagram,cpc,no data,PC,no,yes,9,2,20,4,6.4,1,"₱5,352","₱252,491"
2020-03-27,facebook,organic,no,PC,no,no,10,1,20,4,3.84,1,"₱4,429","₱436,749"
2020-08-28,instagram,cpc,no data,PC,yes,yes,17,2,20,4,0,0,₱0,"₱360,198"
2020-02-04,google,cpc,yes,mobile,yes,yes,24,2,20,4,11.52,2,"₱11,004","₱485,000"
2020-01-03,advertise,cpa,yes,mobile,no,no,18,1,20,4,6.4,1,"₱5,368","₱439,221"
2020-09-16,bing,organic,yes,PC,yes,no,26,1,20,4,3.84,1,"₱6,148","₱463,578"
2020-01-11,instagram,cpc,yes,mobile,yes,no,9,1,20,4,3.84,1,"₱8,790","₱928,774"
2020-09-06,facebook,organic,no,PC,no,no,22,1,20,4,10.24,0,₱0,"₱148,011"
2020-04-08,opmcpa,cpa,no data,PC,no,no,9,2,20,4,3.84,1,"₱8,315","₱713,270"
2020-04-18,google,cpc,yes,PC,no,yes,16,2,20,4,7.68,0,₱0,"₱296,422"
2020-03-09,google,cpc,yes,mobile,no,yes,13,2,20,4,7.68,2,"₱14,337","₱214,863"
2020-08-05,vk,social,no data,mobile,yes,no,18,2,20,4,10.24,0,₱0,"₱625,576"
2020-04-23,instagram,cpc,no data,mobile,no,yes,21,4,20,4,7.68,2,"₱9,528","₱771,935"
2020-06-27,facebook,organic,no,PC,no,no,13,2,20,4,17.92,0,₱0,"₱716,037"
2020-02-23,opmcpa,cpa,no data,mobile,no,no,16,3,20,4,7.68,2,"₱14,078","₱524,203"
2020-06-07,tiktok,cpa,no,mobile,no,no,13,2,20,4,26.88,0,₱0,"₱195,846"
2020-04-18,facebook,cpc,no,PC,yes,yes,22,1,20,4,3.84,1,"₱5,763","₱970,708"
2020-05-04,cityads,cpa,yes,mobile,no,no,16,1,20,4,2.56,0,₱0,"₱290,086"
2020-01-04,advertise,cpa,no data,mobile,no,yes,10,1,20,4,11.52,0,₱0,"₱248,095"
2020-05-01,instagram,cpc,no,PC,no,no,14,2,20,4,7.68,2,"₱7,229","₱705,481"
2020-03-06,DuckDuckGo,organic,yes,PC,no,no,8,1,20,4,6.4,1,"₱2,800","₱593,176"
2020-07-09,google,organic,no,PC,no,no,7,1,20,4,3.84,0,₱0,"₱264,127"
2020-05-31,instagram,cpc,no data,mobile,no,yes,9,3,20,4,2.56,0,₱0,"₱775,590"
2020-07-30,newsletter,email,yes,mobile,no,no,14,1,20,4,14.08,1,"₱5,895","₱510,533"
2020-05-09,instagram,cpc,no data,mobile,yes,yes,5,1,20,4,1.28,0,₱0,"₱678,998"
2020-07-05,actionpay,cpa,yes,PC,no,no,10,1,20,4,3.84,1,"₱7,055","₱401,242"
2020-02-03,DuckDuckGo,organic,no data,mobile,no,no,18,4,20,4,5.12,0,₱0,"₱758,100"
2020-06-22,google,cpc,no,mobile,no,no,8,1,20,4,7.68,0,₱0,"₱189,200"
2020-06-18,newsletter,email,yes,mobile,no,no,9,1,20,4,11.52,1,"₱5,737","₱434,955"
2020-09-13,co-promo,email,yes,PC,yes,no,10,1,20,4,3.84,0,₱0,"₱935,984"
2020-07-30,bing,organic,yes,mobile,no,no,10,1,20,4,7.68,1,"₱9,164","₱422,832"
2020-07-23,newsletter,email,no data,mobile,yes,no,17,3,20,4,8.96,0,₱0,"₱707,565"
2020-02-29,tiktok,cpa,no data,PC,no,yes,5,1,20,4,1.28,0,₱0,"₱375,687"
2020-05-22,tiktok,cpa,no,mobile,yes,no,8,1,20,4,5.12,0,₱0,"₱324,416"
2020-01-05,tiktok,cpa,no data,mobile,no,yes,9,1,20,4,3.84,1,"₱3,259","₱273,252"
2020-09-30,facebook,organic,no,mobile,yes,yes,12,1,20,4,3.84,0,₱0,"₱168,390"
2020-07-20,tiktok,cpa,no data,mobile,no,yes,14,3,20,4,7.68,0,₱0,"₱327,910"
2020-01-16,instagram,cpc,yes,mobile,yes,no,9,1,20,4,3.84,1,"₱9,786","₱378,768"
2020-05-21,tiktok,cpa,no,PC,yes,no,24,2,20,4,8.96,2,"₱8,210","₱372,374"
2020-01-11,tiktok,cpa,yes,PC,yes,no,18,1,20,4,12.8,1,"₱6,322","₱262,618"
2020-02-17,actionpay,cpa,no data,PC,yes,no,12,2,20,4,1.28,0,₱0,"₱784,755"
2020-04-06,other,organic,yes,mobile,yes,no,22,1,20,4,12.8,1,"₱3,691","₱672,563"
2020-03-04,DuckDuckGo,organic,yes,mobile,no,no,13,1,20,4,3.84,1,"₱8,373","₱277,770"
2020-07-16,DuckDuckGo,organic,no data,mobile,no,no,12,4,20,4,3.84,0,₱0,"₱873,324"
2020-02-03,other,organic,no data,PC,yes,no,16,1,20,4,3.84,1,"₱7,693","₱815,319"
2020-08-23,cityads,cpa,no data,mobile,no,yes,24,2,20,4,3.84,0,₱0,"₱690,119"
2020-06-17,vk,cpc,no data,mobile,yes,no,8,2,20,4,2.56,0,₱0,"₱685,998"
2020-04-05,facebook,organic,no,PC,no,no,22,1,20,4,6.4,1,"₱3,259","₱752,758"
2020-04-04,facebook,organic,yes,mobile,yes,yes,24,2,20,4,10.24,2,"₱8,447","₱518,604"
2020-03-12,tiktok,cpa,yes,PC,no,no,16,2,20,2,7.68,1,"₱4,788","₱572,875"
2020-01-04,google,cpc,no,PC,no,no,16,1,20,4,3.84,1,"₱7,630","₱648,498"
2020-02-14,tiktok,cpa,no,mobile,yes,no,25,2,20,4,10.24,1,"₱5,057","₱604,487"
2020-05-17,facebook,organic,no,PC,yes,yes,12,1,20,4,3.84,1,"₱5,779","₱560,736"
2020-03-08,facebook,social,no data,mobile,no,yes,7,2,20,4,0,0,₱0,"₱284,282"
2020-04-25,promo,email,yes,mobile,no,no,21,1,20,4,3.84,1,"₱4,524","₱341,086"
2020-03-05,facebook,cpc,no,mobile,yes,no,8,1,20,4,3.84,1,"₱4,656","₱554,693"
2020-08-25,cityads,cpa,yes,mobile,yes,yes,30,1,20,4,11.52,1,"₱5,737","₱549,655"
2020-01-14,instagram,cpc,yes,mobile,no,yes,8,1,20,4,3.84,1,"₱6,317","₱274,830"
2020-07-02,newsletter,email,no data,mobile,yes,yes,8,1,20,4,7.68,1,"₱7,635","₱304,754"
2020-09-25,cityads,cpa,no data,PC,yes,yes,9,1,20,4,0,0,₱0,"₱489,405"
2020-03-09,google,organic,no,mobile,yes,yes,9,1,20,4,3.84,1,"₱5,262","₱382,477"
2020-04-24,facebook,organic,no,PC,no,no,10,1,20,4,3.84,1,"₱4,524","₱679,284"
2020-02-05,cityads,cpa,no data,mobile,yes,yes,9,1,20,4,0,0,₱0,"₱426,805"
2020-09-26,instagram,cpc,yes,mobile,yes,no,24,1,20,4,11.52,0,₱0,"₱467,687"
2020-03-15,(direct),(none),no,PC,no,no,8,1,20,4,6.4,0,₱0,"₱647,259"
2020-08-09,instagram,cpc,no data,PC,no,yes,17,2,20,4,15.36,1,"₱4,202","₱519,313"
2020-02-25,facebook,organic,yes,mobile,no,yes,17,1,20,4,3.84,1,"₱3,675","₱698,216"
2020-03-13,google,cpc,no,PC,no,no,17,1,20,4,3.84,1,"₱6,422","₱794,773"
2020-09-13,facebook,cpc,yes,PC,no,yes,14,1,20,4,7.68,1,"₱7,920","₱373,136"
2020-08-19,google,cpc,no data,PC,no,yes,17,2,20,4,0,0,₱0,"₱716,444"
2020-06-15,DuckDuckGo,organic,yes,mobile,no,no,9,1,20,4,11.52,1,"₱3,259","₱865,659"
2020-02-04,facebook,cpc,yes,mobile,no,yes,14,1,20,4,3.84,1,"₱4,577","₱253,674"
2020-07-09,facebook,organic,no,mobile,no,no,13,2,20,4,25.6,0,₱0,"₱200,625"
2020-07-21,tiktok,cpa,yes,mobile,no,yes,25,1,20,4,3.84,1,"₱5,673","₱542,612"
2020-03-22,other,organic,yes,mobile,yes,no,21,1,20,4,3.84,1,"₱6,707","₱994,753"
2020-07-19,tiktok,cpa,no data,mobile,no,yes,9,2,20,4,8.96,0,₱0,"₱848,956"
2020-06-24,newsletter,email,yes,mobile,yes,no,12,1,20,4,11.52,1,"₱6,211","₱387,345"
2020-05-06,tiktok,cpa,no data,mobile,no,yes,7,2,20,4,2.56,0,₱0,"₱448,585"
2020-08-29,bing,organic,no data,PC,yes,no,12,1,20,4,7.68,1,"₱7,635","₱774,864"
2020-09-09,mytarget,organic,yes,mobile,yes,no,20,1,20,4,7.68,1,"₱6,159","₱512,181"
2020-01-23,newsletter,email,no data,PC,yes,no,9,2,20,4,0,0,₱0,"₱773,472"
2020-09-07,facebook,organic,no,mobile,yes,no,34,1,20,4,7.68,0,₱0,"₱414,160"
2020-08-17,bing,organic,no data,mobile,no,no,12,2,20,4,7.68,1,"₱4,424","₱125,210"
2020-06-26,tiktok,cpa,no data,PC,no,yes,18,2,20,4,23.04,0,₱0,"₱454,967"
2020-07-26,DuckDuckGo,organic,no data,mobile,yes,no,16,3,20,4,7.68,1,₱0,"₱905,990"
2020-04-27,other,organic,no data,mobile,yes,no,5,1,20,4,1.28,0,₱0,"₱258,242"
2020-06-25,facebook,organic,no,mobile,no,no,14,2,20,4,16.64,0,₱0,"₱207,010"
2020-03-26,(direct),(none),no,PC,no,no,24,1,20,4,7.68,1,"₱3,844","₱232,614"
2020-05-01,(direct),(none),yes,mobile,yes,yes,22,1,20,4,3.84,1,"₱5,209","₱761,092"
2020-07-28,google,organic,no,mobile,yes,no,10,1,20,4,10.24,1,"₱10,371","₱131,807"
2020-07-13,tiktok,cpa,no data,mobile,no,yes,26,2,20,4,7.68,0,₱0,"₱407,063"
2020-06-05,instagram,cpc,no data,mobile,yes,yes,8,1,20,4,2.56,0,₱0,"₱898,974"
2020-04-13,google,organic,yes,PC,no,yes,25,1,20,4,5.12,1,"₱6,580","₱610,064"
2020-07-24,bing,organic,no data,PC,yes,no,12,3,20,4,15.36,1,"₱9,306","₱792,219"
2020-01-17,bing,organic,no data,PC,yes,no,10,2,20,4,8.96,1,₱0,"₱334,450"
2020-05-13,instagram,cpc,yes,mobile,no,no,8,1,20,4,3.84,1,"₱4,524","₱391,506"
2020-06-16,facebook,cpc,no,mobile,no,yes,10,1,20,4,10.24,0,₱0,"₱645,559"
2020-04-17,instagram,cpc,yes,PC,no,yes,24,1,20,4,3.84,1,"₱10,108","₱723,486"
2020-02-12,other,cpc,no data,mobile,no,no,7,2,20,4,1.28,0,₱0,"₱463,895"
2020-02-22,actionpay,cpa,yes,PC,yes,no,14,2,20,4,8.96,1,"₱5,916","₱284,417"
2020-05-16,(direct),(none),no,PC,yes,no,7,1,20,4,5.12,0,₱0,"₱722,384"
2020-03-08,facebook,social,no data,mobile,yes,yes,5,1,20,4,2.56,0,₱0,"₱523,806"
2020-06-06,instagram,cpc,no,PC,no,no,8,1,20,4,6.4,0,₱0,"₱266,871"
2020-01-18,(direct),(none),yes,mobile,no,yes,16,1,20,4,5.12,1,"₱4,419","₱787,291"
2020-09-27,newsletter,email,yes,mobile,no,no,21,1,20,4,7.68,1,"₱6,897","₱669,746"
2020-08-02,co-promo,email,yes,PC,no,no,9,1,20,4,3.84,0,₱0,"₱229,067"
2020-07-06,other,organic,yes,PC,no,no,22,1,20,4,3.84,1,"₱7,002","₱494,682"
2020-07-03,tiktok,cpa,yes,PC,no,yes,14,1,20,4,3.84,1,"₱5,631","₱646,840"
2020-03-29,DuckDuckGo,organic,no data,mobile,yes,yes,20,2,20,4,5.12,1,"₱5,231","₱300,355"
2020-06-23,cityads,cpa,no data,PC,yes,yes,8,1,20,4,3.84,1,"₱4,893","₱578,999"
2020-09-19,vk,social,yes,PC,no,no,7,1,20,4,3.84,0,₱0,"₱616,509"
2020-09-12,co-promo,email,yes,PC,no,no,5,1,20,4,3.84,1,"₱5,789","₱930,183"
2020-09-27,other,cpa,yes,PC,no,no,38,3,20,4,20.48,1,"₱4,049","₱875,891"
2020-09-30,tiktok,cpa,yes,mobile,no,no,34,1,20,4,3.84,1,"₱6,517","₱161,266"
2020-02-04,instagram,cpc,yes,PC,yes,yes,13,1,20,4,6.4,1,"₱6,354","₱869,803"
2020-03-20,tiktok,cpa,yes,mobile,yes,yes,10,1,20,4,3.84,1,"₱4,334","₱429,469"
2020-03-12,google,cpc,no,mobile,no,yes,9,1,20,4,3.84,0,₱0,"₱188,000"
2020-05-17,(direct),(none),no,PC,no,no,12,1,20,4,3.84,1,"₱5,104","₱588,036"
2020-06-08,(direct),(none),no,PC,no,no,16,2,20,4,14.08,0,₱0,"₱750,450"
2020-05-09,newsletter,email,no data,PC,no,no,10,4,20,4,0,0,₱0,"₱729,753"
2020-09-30,cityads,cpa,no data,PC,yes,no,13,2,20,4,0,0,₱0,"₱179,386"
2020-02-03,tiktok,cpa,yes,PC,no,no,8,1,20,4,7.68,1,"₱3,264","₱469,404"
2020-06-19,google,organic,no,PC,no,yes,31,1,20,4,7.68,0,₱0,"₱455,741"
2020-02-18,tiktok,cpa,no,mobile,yes,no,12,1,20,4,3.84,1,"₱3,891","₱124,666"
2020-03-14,opmcpa,cpa,no data,mobile,no,yes,5,1,20,4,0,0,₱0,"₱260,444"
2020-07-05,tiktok,cpa,yes,PC,no,no,34,5,20,4,17.92,3,"₱15,164","₱148,588"
2020-08-09,co-promo,email,yes,PC,yes,no,14,1,20,4,10.24,0,₱0,"₱294,479"
2020-08-30,mytarget,organic,yes,PC,no,no,12,1,20,4,3.84,1,"₱6,633","₱547,759"
2020-08-08,google,organic,no,mobile,yes,no,12,1,20,4,16.64,1,"₱7,023","₱373,520"
2020-05-05,cityads,cpa,no,mobile,yes,no,10,1,20,4,7.68,1,"₱5,331","₱854,855"
2020-02-14,google,cpc,no,PC,yes,no,9,1,20,4,3.84,1,"₱5,747","₱395,441"
2020-06-06,instagram,cpc,yes,mobile,yes,yes,18,1,20,4,17.92,0,₱0,"₱511,292"
2020-09-01,bing,organic,yes,PC,yes,no,54,1,20,4,6.4,1,"₱4,107","₱919,076"
2020-04-29,tiktok,cpa,no,mobile,no,no,18,1,20,4,3.84,0,₱0,"₱911,935"
2020-01-30,DuckDuckGo,organic,no data,PC,yes,no,7,1,20,4,3.84,1,"₱5,104","₱377,923"
2020-07-20,tiktok,cpa,yes,PC,yes,yes,12,1,20,4,3.84,1,"₱4,419","₱408,822"
2020-08-12,promo,email,yes,mobile,yes,no,13,1,20,4,7.68,1,"₱5,267","₱485,844"
2020-08-09,(direct),(none),no,mobile,no,no,8,1,20,4,6.4,0,₱0,"₱412,020"
2020-03-26,facebook,cpc,no,PC,yes,no,10,1,20,4,6.4,1,"₱5,009","₱396,258"
2020-04-10,facebook,organic,no,PC,yes,yes,10,1,20,4,3.84,1,"₱3,164","₱143,090"
2020-04-14,instagram,cpc,yes,PC,no,no,7,1,20,4,3.84,0,₱0,"₱220,561"
2020-05-04,facebook,cpc,no,PC,no,no,8,1,20,4,5.12,0,₱0,"₱928,434"
2020-07-05,instagram,cpc,no data,mobile,yes,yes,9,3,20,4,3.84,0,₱0,"₱333,947"
2020-01-14,DuckDuckGo,organic,no data,PC,no,no,16,1,20,4,3.84,1,"₱6,369","₱186,532"
2020-07-02,newsletter,email,no data,PC,yes,yes,17,1,20,4,6.4,1,"₱19,340","₱431,896"
2020-04-13,google,organic,no,PC,no,no,12,1,20,4,5.12,0,₱0,"₱393,650"
2020-07-31,(direct),(none),yes,mobile,no,yes,25,2,20,4,7.68,2,"₱10,988","₱902,459"
2020-09-24,newsletter,email,no data,mobile,yes,no,25,1,20,4,7.68,0,₱0,"₱768,151"
2020-05-02,google,cpc,no,mobile,no,no,9,2,20,4,6.4,0,₱0,"₱747,948"
2020-06-24,other,organic,yes,mobile,yes,no,17,2,20,4,8.96,1,"₱5,267","₱113,643"
2020-05-27,sailplay,email,no data,PC,yes,no,8,1,20,4,3.84,1,"₱5,014","₱194,751"
2020-09-09,tiktok,cpa,no,PC,yes,no,12,1,20,4,11.52,0,₱0,"₱107,540"
2020-02-02,opmcpa,cpa,no data,PC,yes,no,17,1,20,4,3.84,1,"₱5,204","₱736,975"
2020-02-20,tiktok,cpa,no,PC,yes,no,30,1,20,4,6.4,1,"₱6,106","₱724,329"
2020-01-21,facebook,organic,no,mobile,yes,no,20,2,20,4,10.24,1,"₱3,169","₱454,231"
2020-04-04,opmcpa,cpa,no data,PC,yes,yes,14,1,20,4,3.84,1,"₱4,672","₱784,533"
2020-05-05,instagram,cpc,no data,PC,yes,yes,5,1,20,4,0,0,₱0,"₱957,025"
2020-01-12,google,organic,no,PC,no,no,8,1,20,4,3.84,1,"₱3,311","₱821,401"
2020-09-19,tiktok,cpa,yes,mobile,yes,yes,37,2,20,4,20.48,0,₱0,"₱646,128"
2020-02-13,google,organic,yes,PC,no,yes,14,1,20,4,11.52,0,₱0,"₱241,234"
2020-04-01,instagram,cpc,yes,PC,no,no,8,1,20,4,5.12,1,"₱5,579","₱621,651"
2020-03-18,facebook,cpc,no,mobile,no,no,9,1,20,4,3.84,1,"₱5,579","₱910,978"
2020-09-15,newsletter,email,no data,mobile,no,no,29,8,20,4,7.68,0,₱0,"₱260,149"
2020-08-17,google,cpc,no,mobile,yes,no,8,1,20,4,8.96,0,₱0,"₱262,139"
2020-06-29,facebook,cpc,yes,PC,no,yes,9,1,20,4,6.4,1,"₱4,160","₱856,176"
2020-02-13,other,email,no data,mobile,no,no,7,1,20,4,2.56,0,₱0,"₱335,185"
2020-07-10,newsletter,email,yes,PC,yes,no,10,1,20,4,10.24,1,"₱5,246","₱430,825"
2020-07-02,google,organic,no,mobile,no,no,8,1,20,4,3.84,0,₱0,"₱567,576"
2020-04-23,facebook,organic,no,mobile,yes,yes,8,1,20,4,5.12,1,"₱7,835","₱571,746"
2020-02-25,facebook,cpc,yes,PC,no,yes,10,1,20,4,5.12,0,₱0,"₱924,180"
2020-06-02,google,cpc,no,mobile,yes,yes,20,1,20,4,6.4,1,"₱5,157","₱335,052"
2020-02-24,cityads,cpa,no data,PC,yes,yes,20,1,20,4,3.84,1,"₱5,347","₱785,900"
2020-03-31,other,cpc,no data,PC,no,yes,31,1,20,4,1.28,0,₱0,"₱802,903"
2020-08-19,facebook,organic,no,PC,yes,no,31,1,20,4,12.8,1,"₱5,267","₱214,117"
2020-06-14,facebook,social,yes,mobile,yes,no,18,2,20,4,20.48,2,"₱8,953","₱415,175"
2020-04-23,instagram,cpc,no data,PC,no,yes,4,1,20,4,0,0,₱0,"₱740,658"
2020-04-09,actionpay,cpa,no data,mobile,yes,no,12,2,20,4,3.84,0,₱0,"₱438,465"
2020-06-17,tiktok,cpa,yes,PC,no,yes,12,1,20,4,16.64,1,"₱5,104","₱549,166"
2020-05-01,other,cpc,no data,PC,yes,yes,4,1,20,4,2.56,0,₱0,"₱580,282"
2020-07-11,tiktok,cpa,yes,mobile,yes,yes,13,1,20,4,15.36,1,"₱5,526","₱700,361"
2020-01-01,DuckDuckGo,organic,no data,PC,yes,yes,20,1,20,4,3.84,1,"₱6,211","₱325,239"
2020-06-13,(direct),(none),yes,mobile,yes,yes,22,2,20,4,21.76,2,"₱9,059","₱954,898"
2020-07-20,facebook,cpc,no,mobile,yes,no,9,1,20,4,16.64,0,₱0,"₱358,441"
2020-05-02,promo,email,yes,mobile,yes,no,16,1,20,4,3.84,1,"₱6,754","₱690,584"
2020-08-22,cityads,cpa,no,mobile,yes,no,21,1,20,4,6.4,0,₱0,"₱539,386"
2020-09-10,cityads,cpa,yes,PC,no,no,35,2,20,4,15.36,2,"₱16,103","₱430,291"
2020-09-10,instagram,cpc,no,mobile,yes,no,37,1,20,4,6.4,0,₱0,"₱608,250"
2020-05-13,facebook,social,no data,PC,yes,no,17,1,20,4,3.84,1,"₱3,607","₱960,744"
2020-05-09,google,organic,yes,mobile,no,yes,18,1,20,4,8.96,1,"₱6,976","₱501,249"
